Report Number,ACRS Report Type,Related Non-Motorist,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Non-Motorist Substance Abuse,Person ID,Driver At Fault,Injury Severity,Circumstance,Driver Distracted By,Drivers License State,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Parked Vehicle,Vehicle Year,Vehicle Make,Vehicle Model,Latitude,Longitude,time,day of the week,date
MCP33090021,Property Damage Crash,,SAME DIR REAR END,RAINING,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,4B0BCFF1-1815-4A47-8445-466CDFEC6749,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",UNKNOWN,MD,FUNCTIONAL,TWELVE OCLOCK,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,West,45.0,No,2014.0,JEEP,CHEROKEE,39.06658994,-77.03012575,05:23:00,Saturday,2023-10-21
EJ78520085,Property Damage Crash,,SINGLE VEHICLE,,WET,DAYLIGHT,,NONE DETECTED,,1CDEC89B-DAC5-4DED-A658-E0AB9159D2F1,Yes,NO APPARENT INJURY,,UNKNOWN,MD,FUNCTIONAL,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,55.0,No,2019.0,TOYOTA,COROLLA,39.12075712,-77.18200952,19:48:00,Friday,2023-07-28
MCP30370058,Property Damage Crash,,SAME DIRECTION SIDESWIPE,,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,8AF45430-F0DE-44E1-9774-863153EA5376,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TEN OCLOCK,PASSENGER CAR,PARKED,,55.0,Yes,2007.0,MERZ,CLK350,39.10711364,-77.00288167,14:14:00,Tuesday,2023-08-15
DD5641000F,Injury Crash,,STRAIGHT MOVEMENT ANGLE,,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,F9D2986B-447B-4805-92C0-EF0FB301A725,Yes,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,40.0,No,2012.0,NISSAN,SENTRA,39.103265,-77.155805,13:45:00,Friday,2020-02-28
DD5665001B,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,,,B8A01431-E5F8-499B-97C2-A2234951E5AE,No,NO APPARENT INJURY,,NOT DISTRACTED,DC,FUNCTIONAL,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,45.0,No,2003.0,TOYOTA,YARIS,39.10221318,-77.18852556,14:10:00,Sunday,2023-08-13
MCP30220056,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,,,8C16A0A7-1E05-46A4-B429-52591C868443,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,THREE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35.0,No,2012.0,HONDA,SD,39.19693883,-77.27380953,00:08:00,Monday,2023-07-31
MCP2931005J,Injury Crash,,SINGLE VEHICLE,CLEAR,,DARK LIGHTS ON,,NONE DETECTED,,44B187D8-2B6B-4420-807A-DF0155A2278D,Yes,POSSIBLE INJURY,,INATTENTIVE OR LOST IN THOUGHT,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,ACCELERATING,Unknown,0.0,No,2009.0,HOND,CIVIC,39.05467,-77.12130167,19:55:00,Sunday,2021-10-24
MCP1128005C,Property Damage Crash,,SINGLE VEHICLE,CLEAR,DRY,DAYLIGHT,,NONE DETECTED,,57851584-02B9-490E-9C13-14FFFEF44BC8,Yes,NO APPARENT INJURY,,UNKNOWN,MD,DESTROYED,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35.0,No,1999.0,PORSCHE,BOXSTER,39.00984,-77.15316833,15:54:00,Thursday,2021-01-21
MCP33410021,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,,,35F9D355-40D0-440E-A597-EFF073942B41,Yes,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,DESTROYED,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2014.0,HYUN,4S,39.099987,-77.04151417,08:13:00,Thursday,2023-07-27
MCP26870042,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,C425EE13-CEF6-40D0-8419-3E446A39BD49,No,NO APPARENT INJURY,,NOT DISTRACTED,DC,SUPERFICIAL,THREE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,25.0,No,2021.0,TESLA,Y,38.98204433,-77.09566233,12:19:00,Monday,2023-08-28
MCP3279002H,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,,,64A53E82-7BAC-4846-89ED-A70411B37245,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,NO DAMAGE,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,30.0,No,2023.0,BMW,M850XI,39.03668893,-77.0514097,16:10:00,Tuesday,2023-09-05
EJ7885003V,Property Damage Crash,,SAME DIRECTION SIDESWIPE,,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,,3F0433BE-6D27-4176-B163-2241CBD1C2B7,Yes,NO APPARENT INJURY,,UNKNOWN,,UNKNOWN,UNKNOWN,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2017.0,TOYOTA,4S,39.14310833,-77.21872417,20:16:00,Tuesday,2023-11-21
EJ7871006H,Injury Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,EEA933CD-91CD-49FB-A07D-1648651633CA,No,POSSIBLE INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,East,25.0,No,2019.0,TOYOTA,CAMRY,39.14009943,-77.19565158,22:46:00,Friday,2023-08-04
MCP3263003M,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLOUDY,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,B2401F34-EFCC-4C39-B3A4-0AFCDA704F57,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,FUNCTIONAL,ONE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,35.0,No,2023.0,TESL,MODEL 3,38.98960333,-77.07053167,14:32:00,Monday,2023-08-28
MCP32330049,Injury Crash,,SAME DIR REAR END,RAINING,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,EFB5F9CC-D841-4BF1-AFB7-E64F624494E4,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",INATTENTIVE OR LOST IN THOUGHT,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,45.0,No,2020.0,HYUNDAI,SONATA,39.0410895,-76.995773,14:31:00,Tuesday,2023-11-21
MCP33290026,Property Damage Crash,,SINGLE VEHICLE,RAINING,WET,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,,8FAEEF6C-FAFF-4D14-87BF-895F343275D0,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,SUPERFICIAL,NINE OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,East,40.0,No,2001.0,HYUN,SD,39.12047233,-77.19443017,20:00:00,Friday,2023-12-01
MCP33580012,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK NO LIGHTS,FLASHING TRAFFIC SIGNAL,,,172DC39E-A2DE-433E-9B09-A3EB920F1FB6,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2020.0,HONDA,PILOT,38.97329833,-77.12188,00:30:00,Friday,2023-12-22
MCP235300CH,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLOUDY,DRY,DAYLIGHT,,NONE DETECTED,,B2862680-BEF3-4335-B0D9-4C253FA104BC,No,NO APPARENT INJURY,,NOT DISTRACTED,DC,NO DAMAGE,TEN OCLOCK,TRANSIT BUS,MOVING CONSTANT SPEED,South,30.0,No,2010.0,THOMAS,BUS,38.9675935,-77.08887983,12:57:00,Friday,2023-10-27
MCP30210073,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLOUDY,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,F82E1728-2B7A-47CE-A38F-F284EB44CF27,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,ACCELERATING,South,0.0,No,2016.0,HOND,CRV,39.10857833,-76.93583,14:15:00,Tuesday,2023-12-05
MCP2752005W,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,ALCOHOL PRESENT,,A6128330-53E9-4D86-AFCB-FDFFE8672E50,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35.0,No,2018.0,TOYOTA,CAMRY,39.04086925,-77.15927454,15:06:00,Monday,2023-10-16
MCP3350001K,Property Damage Crash,,ANGLE MEETS RIGHT TURN,CLEAR,DRY,DAYLIGHT,PERSON,NONE DETECTED,,BD1F3EAB-0539-468C-8A8E-B6A17C853978,No,NO APPARENT INJURY,"N/A, ROAD UNDER CONSTRUCTION/MAINTENANCE",NOT DISTRACTED,MD,DISABLING,FIVE OCLOCK,STATION WAGON,STARTING FROM LANE,West,25.0,No,2017.0,SUBA,OUTBACK,39.02995667,-77.07077667,08:34:00,Monday,2023-10-16
MCP3101000F,Injury Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DARK -- UNKNOWN LIGHTING,TRAFFIC SIGNAL,NONE DETECTED,,8655D3C8-B500-45B6-8CEE-23228B08BFAF,Yes,SUSPECTED MINOR INJURY,,UNKNOWN,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,30.0,No,2008.0,LEXUS,IS250,39.15072667,-77.203735,19:30:00,Thursday,2018-03-22
MCP3294001Q,Injury Crash,,SAME DIR REAR END,RAINING,WET,DARK LIGHTS ON,,NONE DETECTED,,F146C2B9-D2C7-4684-B778-30C3ACF065FB,No,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,South,35.0,No,2019.0,TOYT,UT,39.18710833,-77.18540333,19:15:00,Friday,2023-09-08
MCP2438003K,Property Damage Crash,,SAME DIR REAR END,CLEAR,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,D943CD8E-F493-4649-9260-D129A3A5D25D,Yes,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35.0,No,2017.0,NISSAN,SENTRA,39.16543047,-77.28881941,07:34:00,Monday,2023-11-27
MCP3161005N,Injury Crash,,SAME DIRECTION RIGHT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,60012A05-2757-49F2-A098-93DCA994A466,No,POSSIBLE INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,ELEVEN OCLOCK,TRANSIT BUS,MOVING CONSTANT SPEED,North,25.0,No,2009.0,GILL,LOW FLOOR,39.01254533,-77.090804,16:07:00,Friday,2023-08-25
MCP31430056,Property Damage Crash,,SAME DIRECTION SIDESWIPE,,DRY,DAYLIGHT,,ALCOHOL PRESENT,,9173F1A6-DB94-4E5A-95C6-CF5AFC788FE4,Yes,NO APPARENT INJURY,,OTHER CELLULAR PHONE RELATED,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2021.0,TOYOTA,COROLLA,39.02954136,-77.06034009,09:51:00,Wednesday,2023-10-25
MCP1566001S,Property Damage Crash,,SINGLE VEHICLE,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,,FBFF220C-F0F7-46AB-B4BB-D61FAB6CAFF1,Yes,NO APPARENT INJURY,,UNKNOWN,,DESTROYED,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,40.0,No,2006.0,BMW,750I,39.05170089,-77.13488174,00:03:00,Monday,2023-07-31
MCP32390034,Property Damage Crash,,SAME DIRECTION LEFT TURN,RAINING,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,77EC8288-A5FF-4F3B-9D05-AAB63E3411B4,No,NO APPARENT INJURY,"SLEET, HAIL, FREEZ. RAIN, WET",NOT DISTRACTED,MD,DISABLING,ONE OCLOCK,VAN,MOVING CONSTANT SPEED,West,50.0,No,2010.0,HONDA,CRV,39.068625,-77.0158005,10:07:00,Saturday,2023-09-23
MCP33480010,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLOUDY,,DAYLIGHT,NO CONTROLS,UNKNOWN,,C9F93A34-5917-4E26-B41E-87E607419C36,Yes,NO APPARENT INJURY,,UNKNOWN,,UNKNOWN,ELEVEN OCLOCK,(SPORT) UTILITY VEHICLE,STARTING FROM PARKED,East,15.0,No,2022.0,HONDA,PILOT,39.09104833,-77.066575,09:01:00,Tuesday,2023-08-29
MCP3230004K,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,A4C56B95-16C2-466C-828E-0B12F30F7571,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,35.0,No,2019.0,KIA,SORENTO,39.09599683,-77.10970533,20:45:00,Wednesday,2023-07-26
DD5583008D,Injury Crash,PEDESTRIAN,SINGLE VEHICLE,CLOUDY,,DAWN,OTHER,NONE DETECTED,NONE DETECTED,1BD93645-31F3-453C-A105-058239728889,Yes,NO APPARENT INJURY,,NOT DISTRACTED,VA,NO DAMAGE,TWO OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,West,30.0,No,2017.0,HYUNDAI,SONATA,39.08069568,-77.14102778,07:27:00,Wednesday,2023-11-22
MCP3022001W,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,STOP SIGN,,,38EE960A-670B-460B-8A0A-8D108AE375A2,Yes,NO APPARENT INJURY,,UNKNOWN,MD,SUPERFICIAL,TWELVE OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,South,15.0,No,2017.0,TOYOTA,HIGHLANDER,39.192834,-77.23856449,17:58:00,Sunday,2018-05-27
DD56100088,Property Damage Crash,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,,,247BB223-FA3C-414E-AA01-4F1332154B7E,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,EIGHT OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,10.0,No,2016.0,TOYT,SD,39.07569983,-77.11697883,14:47:00,Wednesday,2023-08-16
MCP2799004J,Injury Crash,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,1F525D78-0277-4F8A-8C1F-C7C4905CC65D,No,SUSPECTED MINOR INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,West,35.0,No,2018.0,HYUN,TRUCK,39.09504,-77.00451333,10:29:00,Tuesday,2018-08-28
MCP21210031,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLOUDY,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,B2111EB0-8BC6-455C-9E4B-8939905FBB57,Yes,NO APPARENT INJURY,,UNKNOWN,MD,DESTROYED,ELEVEN OCLOCK,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,South,30.0,No,2022.0,ACURA,MDX,39.22465033,-77.426384,12:53:00,Thursday,2023-12-07
MCP3060004B,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAWN,STOP SIGN,NONE DETECTED,,E93AC4E5-BA5A-4C70-A79C-6A830F7374D1,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35.0,No,2014.0,JEEP,WRANGLER,39.03004333,-77.02096667,10:48:00,Wednesday,2023-07-26
MCP31430050,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,491BC1B7-A418-46E8-B550-791F69D99478,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2022.0,SUBARU,ASCENT,38.99716167,-77.09662667,09:30:00,Saturday,2023-09-09
MCP1564007M,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,UNKNOWN,,42A802B3-03DD-4F04-BED6-DF5F6F0CF25D,Yes,NO APPARENT INJURY,,UNKNOWN,,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,PARKING,North,15.0,No,2017.0,HONDA,4DR,39.15296657,-77.06394071,12:08:00,Monday,2023-10-23
MCP3182002B,Property Damage Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,EAD267FE-EBE2-4BA5-93D3-AB4D66C2FCF9,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWO OCLOCK,PASSENGER CAR,MAKING LEFT TURN,South,35.0,No,2013.0,FORD,ESCAPE,39.17840755,-77.2383721,17:02:00,Thursday,2023-08-24
MCP2107004G,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,ALCOHOL CONTRIBUTED,,A5E245D9-66EC-4544-8C20-89FF60504C33,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,South,40.0,No,2009.0,ACURA,MDX,39.264584,-77.20471217,12:30:00,Saturday,2023-10-28
MCP3145004L,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,D28AAC6F-C3D9-4BC5-9AD6-F5A7066A28DA,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35.0,No,2018.0,CHEV,CP,39.0261865,-77.020099,17:00:00,Friday,2023-12-29
MCP3378000R,Property Damage Crash,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,D4321274-12D4-4944-A590-1EBC36AC4B68,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,DC,NO DAMAGE,ONE OCLOCK,AMBULANCE/EMERGENCY,STARTING FROM LANE,West,30.0,No,2019.0,FRHT,TK,39.04685667,-77.05131333,10:30:00,Sunday,2023-10-22
MCP2821001F,Property Damage Crash,,SINGLE VEHICLE,RAINING,WET,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,0A8FA572-D13E-42DE-BFBB-F6E1E345E6E3,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",UNKNOWN,NC,DISABLING,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,40.0,No,2002.0,MERC,4,39.15434333,-77.14189667,01:58:00,Sunday,2018-12-16
MCP2726007S,Property Damage Crash,,SAME DIRECTION LEFT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,54DB64F2-5A95-4DB5-B218-9459243B4634,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,DISABLING,ELEVEN OCLOCK,PASSENGER CAR,STARTING FROM PARKED,North,35.0,No,2017.0,TOYOTA,RAV4,39.125292,-77.16499633,13:36:00,Monday,2023-08-14
DM8505000X,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,,,460EA258-EE3D-425B-AE0A-44D3F4A52A71,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,,SUPERFICIAL,SIX OCLOCK,PICKUP TRUCK,PARKING,East,10.0,No,2011.0,FORD,F-150,38.98976978,-76.98950454,12:00:00,Saturday,2023-12-23
MCP32680034,Property Damage Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,9A0033BC-8B9D-4EB7-B326-2510C718604C,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,NO DAMAGE,ONE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,35.0,No,2017.0,HONDA,FIT,39.08104317,-76.9464765,10:51:00,Saturday,2023-08-26
MCP3289002N,Property Damage Crash,,SAME DIRECTION RIGHT TURN,CLEAR,DRY,DARK NO LIGHTS,NO CONTROLS,UNKNOWN,,75BC4D7B-ED99-4F30-B802-2647EF1EF9D6,Yes,NO APPARENT INJURY,,UNKNOWN,,SUPERFICIAL,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,25.0,No,2013.0,TOYOTA,4S,39.10092433,-76.93177117,02:11:00,Sunday,2023-10-01
MCP291700CM,Property Damage Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,F62476A7-6AE6-4E2E-A0FB-F23B141E1AC7,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,FUNCTIONAL,ELEVEN OCLOCK,PASSENGER CAR,ACCELERATING,North,35.0,No,2021.0,HONDA,CIVIC,39.0591311,-77.0477645,13:55:00,Tuesday,2023-11-07
MCP3230004M,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,BDCED71E-DDA0-49B1-8B64-6263395DED50,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,West,35.0,No,2021.0,TOYOYTA,SD,39.06112944,-77.09090324,18:40:00,Saturday,2023-09-16
MCP2866008K,Injury Crash,,SINGLE VEHICLE,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B493A7E4-B9A9-41DA-963D-C920C24713A5,Yes,SUSPECTED MINOR INJURY,,UNKNOWN,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2022.0,VW,PASSAT,39.22717548,-77.24616373,12:30:00,Friday,2023-09-29
MCP3136006Q,Property Damage Crash,,OTHER,CLEAR,,DAWN,NO CONTROLS,UNKNOWN,,4201A385-1DD5-4437-B283-9E80A6F53615,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,MD,UNKNOWN,SIX OCLOCK,(SPORT) UTILITY VEHICLE,BACKING,East,5.0,No,2018.0,CHEVY,TRAX,39.00025397,-76.99502837,06:32:00,Wednesday,2023-11-29
MCP21930003,Property Damage Crash,,OTHER,CLEAR,,DAYLIGHT,,NONE DETECTED,,60FDBEEC-3DA4-4578-9213-9BF5D0A25B0F,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,NO DAMAGE,ROOF TOP,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",ACCELERATING,North,0.0,No,2007.0,PETERBILT,DUMP,39.13223239,-77.17077971,07:05:00,Tuesday,2017-05-02
MCP12050099,Property Damage Crash,,SAME DIRECTION RIGHT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,01AA896E-906A-4BCC-89B4-5A558CE5F1EE,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,ONE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2014.0,HONDA,CRZ,39.01765,-77.064305,14:30:00,Friday,2023-07-21
MCP1491001Y,Property Damage Crash,,SINGLE VEHICLE,CLEAR,DRY,DARK LIGHTS ON,,NONE DETECTED,,5F5CDCC3-61AA-4FD7-BEAC-59834CD4D09A,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TWO OCLOCK,POLICE VEHICLE/NON EMERGENCY,MAKING RIGHT TURN,South,40.0,No,2016.0,FORD,INTERCEPTOR,39.12288,-77.17766301,06:00:00,Saturday,2023-11-04
MCP3009006T,Injury Crash,,STRAIGHT MOVEMENT ANGLE,CLEAR,,DAYLIGHT,,,,8E271AE2-4645-4265-B86E-DD09DF4FDAD6,No,POSSIBLE INJURY,,NOT DISTRACTED,MD,DISABLING,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,20.0,No,2018.0,HONDA,FIT,39.19969077,-77.24987833,11:10:00,Monday,2023-10-16
EJ78580081,Property Damage Crash,,OTHER,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,03625479-C96F-4157-B434-E1C731C37DCF,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,40.0,No,2014.0,MAZD,TK,39.11778783,-77.25099212,07:35:00,Wednesday,2023-09-13
MCP9321000M,Property Damage Crash,,OTHER,CLEAR,DRY,DARK LIGHTS ON,,,,99E425DD-B297-4E21-8D78-A515B7761DE6,Yes,NO APPARENT INJURY,,NOT DISTRACTED,MD,SUPERFICIAL,TWO OCLOCK,PASSENGER CAR,MAKING LEFT TURN,East,25.0,No,2004.0,SAAB,93,39.0576707,-77.0638561,16:22:00,Monday,2015-11-23
MCP3263003R,Property Damage Crash,,SAME DIR REAR END,CLEAR,DRY,,NO CONTROLS,NONE DETECTED,,430927F3-A840-41B6-A699-454F5E3CFF86,Yes,NO APPARENT INJURY,,LOOKED BUT DID NOT SEE,CO,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,35.0,No,2007.0,CHEVY,MALIBU,39.05324833,-77.11261667,19:01:00,Saturday,2023-10-21
MCP209400N5,Property Damage Crash,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,AF97CEF3-914D-44B5-8CEE-10698B015B6E,Yes,NO APPARENT INJURY,,UNKNOWN,MD,DISABLING,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,45.0,No,2023.0,HYUNDAI,SONATA,39.023185,-77.16225167,13:04:00,Friday,2023-12-22
MCP30530070,Injury Crash,,SAME DIRECTION LEFT TURN,CLEAR,DRY,DUSK,TRAFFIC SIGNAL,,,FF412C84-0936-481F-BDDC-1261D2818466,No,NO APPARENT INJURY,,NOT DISTRACTED,MD,DESTROYED,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,25.0,No,2013.0,SUBA,SD2024,39.05729954,-77.07320493,17:01:00,Monday,2023-11-27
